customer_id,age,monthly_income,tenure_months,num_logins_last_month,avg_session_time,support_tickets,account_balance,last_payment_amount,gender,subscription_type,region,payment_method,is_active,preferred_device,churn
203,73.0,582559.8505312752,53,26,79.54395641538589,2,39395.5547895106,13700.21531842231,Other,Enterprise,North,PayPal,Yes,Mobile,0
204,69.0,808187.764944799,36,27,62.16050072387319,1,74170.41025306075,18787.35498206861,Female,Premium,North,Credit Card,No,Mobile,0
205,,,31,20,45.714573507655246,4,55957.17629673417,39966.558714922416,Other,Premium,South,Transfer,No,Mobile,0
206,21.0,935769.4215566986,0,28,71.77062723351861,1,53583.5578733478,13635.7944339604,Female,Enterprise,West,Transfer,No,Tablet,0
207,37.0,,53,34,71.7438237779734,2,47345.20487347336,17894.029885503478,Other,Enterprise,North,Transfer,Yes,Tablet,0
208,60.0,458463.1210008456,114,38,46.65264400413068,1,56626.17266439774,2957.3736585803963,Female,Enterprise,South,Transfer,No,Mobile,0
209,65.0,,109,26,62.64051416550004,1,23654.113947679463,11786.30162137712,Other,Premium,South,Credit Card,Yes,Desktop,0
210,72.0,412242.97333003,85,27,56.97775213149797,2,59373.44149663468,20813.730066530257,,Premium,North,Credit Card,No,Tablet,0
211,48.0,599547.6306152645,105,32,67.77240359317312,2,75227.31672839494,13751.187066237144,Male,Premium,North,PayPal,No,Mobile,0
212,76.0,469980.43342497054,73,29,56.39557604149928,1,53160.0142678736,13852.984694413744,Female,Premium,South,Debit Card,Yes,Tablet,0
213,32.0,573584.678627199,75,27,69.59896903623554,1,25841.451299613236,17149.297093059984,Female,Premium,North,PayPal,Yes,Mobile,1
214,53.0,722546.5411498093,112,35,38.73440771769016,2,61519.45777196074,27813.48017969824,Other,Premium,North,Credit Card,Yes,Mobile,1
215,28.0,1173987.1817601668,96,24,40.088091633165575,2,56097.4478836346,10436.920497914882,Female,Basic,South,Debit Card,Yes,Desktop,1
216,37.0,828784.056105155,37,36,44.098361146664175,0,67313.55217634846,35078.50832246891,,Basic,North,Credit Card,No,Mobile,0
217,79.0,583579.7963271113,10,22,78.7476797425169,1,63974.68409983904,12416.95674864496,Male,Premium,West,Credit Card,Yes,Tablet,0
218,24.0,,7,27,63.37379740552765,1,91736.60855671098,24789.513836217804,Female,Basic,South,,No,Desktop,1
219,60.0,1096121.2284714351,7,31,72.42381096854413,2,47849.26017739928,16212.016473926567,Male,Enterprise,South,Transfer,Yes,Mobile,0
220,40.0,832978.6871612654,79,29,57.16484105240334,1,46143.46749620722,18348.48273659212,Male,Premium,South,,No,Tablet,1
221,,980051.9571438368,33,36,31.72942292729469,3,36171.04833877208,14931.951133917692,Other,Enterprise,East,Debit Card,No,Tablet,1
222,66.0,683537.5765718865,48,35,50.77754844192827,1,94106.5203595568,5550.881388041793,Male,Basic,East,Credit Card,No,Tablet,0
223,42.0,498934.3158550336,90,31,71.05047135719423,2,74153.73205140422,34079.04019128116,Male,Basic,North,Debit Card,Yes,Mobile,0
224,73.0,1227497.7309816622,42,32,77.99780085006051,1,34335.8641846791,30353.930769246217,Female,Enterprise,East,Debit Card,No,Tablet,1
225,44.0,132184.63664393337,31,33,79.54132813579102,2,62952.29810164638,8524.968560412002,Male,Enterprise,East,PayPal,No,Mobile,0
226,35.0,768416.5395633839,92,33,55.10859973088672,3,62018.46147898924,18775.03967823028,Other,Basic,North,Credit Card,No,Mobile,0
227,65.0,656530.3991514745,73,33,60.00898603175386,1,55743.51298020241,7608.111114840491,Male,Premium,West,PayPal,No,Mobile,1
228,24.0,821438.9013779574,16,30,89.65908741361906,1,21211.38831492229,-6816.379098263536,Male,Premium,East,PayPal,No,Tablet,0
229,60.0,1063076.4435726984,54,35,500.0,1,44577.35663830853,35051.18523072168,Other,Enterprise,South,PayPal,Yes,Mobile,0
230,57.0,,42,22,80.2483434074928,5,58255.07195887944,36812.7914112572,Male,Basic,North,PayPal,No,Tablet,1
231,46.0,1118525.1505778905,6,22,52.17510802533985,0,57925.15453454424,37243.55331216071,Other,Premium,West,Debit Card,No,Tablet,1
232,141.0,618424.1084400624,60,25,94.26659654815376,4,39863.258389624345,-1109.5804780142644,Female,Basic,West,Transfer,No,Desktop,0
233,19.0,886203.3873224575,9,35,76.25997053181618,1,40478.4641327175,6470.202394256825,Male,Basic,South,Debit Card,No,Tablet,1
234,60.0,447781.8432524322,82,34,75.29642258018205,0,47195.14716113216,25678.421622059213,Female,Enterprise,South,Transfer,Yes,Desktop,0
235,41.0,-100000.0,99,38,77.9031803407033,3,49991.542930805255,30821.213615847577,Male,Premium,East,PayPal,Yes,Desktop,0
236,65.0,612374.8948903244,30,37,56.46520437554368,1,39538.82596074863,13374.657927997676,Female,Basic,North,PayPal,Yes,Desktop,0
237,54.0,283558.1837225644,19,24,78.05086561087583,2,7992.268680894049,26894.88772203254,Other,Basic,East,Credit Card,No,Tablet,1
238,,924262.9147274687,36,24,55.91842666118544,1,26746.49712436433,25762.52472940991,Female,Premium,West,Debit Card,Yes,Tablet,1
239,57.0,-100000.0,86,38,47.45122746309215,1,60032.8645613046,4498.982324448487,Male,Premium,East,Transfer,Yes,Tablet,0
240,60.0,741713.2183451566,17,27,46.81826244959821,1,34545.16881983912,-612.2993443128798,Female,Enterprise,West,Transfer,No,Tablet,0
241,20.0,705082.7278008795,61,31,27.041996486654448,0,51393.66508621157,41572.67165431514,Other,Enterprise,South,PayPal,Yes,Tablet,0
242,25.0,112540.3321929312,15,33,83.15303833557758,3,79430.29737390831,18982.06506488068,Male,Premium,South,Credit Card,Yes,Tablet,0
243,75.0,816673.8599966876,80,29,95.9859597361978,1,44217.69883107231,7296.432091989705,Male,Premium,South,Credit Card,No,Mobile,0
244,39.0,974153.4332649888,96,28,36.23073044852921,2,17352.85454597603,16914.44449721626,Male,Basic,West,Credit Card,No,Tablet,0
245,75.0,1092531.9660246542,58,44,35.904417160254404,3,27570.94203812442,27478.82853159403,Male,Premium,South,Transfer,Yes,Tablet,1
246,68.0,1152522.106459665,19,21,72.9963567563969,2,57657.26666694544,14903.366404492652,Female,Premium,South,Credit Card,No,Desktop,1
247,30.0,1037209.4016329614,49,26,63.24111247923919,1,39064.51183217605,28383.77419879588,Male,Premium,East,PayPal,Yes,Desktop,0
248,29.0,818266.6702624179,39,26,47.98222786206989,4,66860.12747326295,185.8700766205984,Female,Premium,South,Debit Card,No,Tablet,0
249,64.0,597571.4234781004,48,23,39.76061118354168,0,41329.79186751555,24216.46671230993,Male,Basic,North,Debit Card,Yes,Mobile,1
250,55.0,1037277.8814103432,41,37,66.1740157217671,1,52841.66241134644,24439.65230434773,Other,Basic,North,PayPal,Yes,Desktop,0
251,46.0,954865.103481924,81,31,43.62017863739803,3,41346.52256030419,15416.93031474168,Male,Basic,West,PayPal,Yes,Desktop,1
252,69.0,369682.0515960415,95,40,76.50304684915633,1,39823.19203407146,4262.779165615822,Other,Enterprise,West,Debit Card,Yes,Desktop,0
253,29.0,516661.2771870245,37,28,87.57184800033679,4,85838.62515666436,26040.050550170898,Female,Premium,South,Transfer,Yes,Tablet,0
254,44.0,586901.195517009,19,36,50.08791979232917,2,53119.04872902321,23766.428158576226,Other,Premium,West,Credit Card,Yes,Tablet,0
255,65.0,589259.0828066436,46,43,25.794427827303814,3,30637.58203640661,29160.328979171085,Male,Basic,East,Transfer,No,Desktop,0
256,30.0,557016.0641597331,117,37,48.76219154673787,3,46037.474145411135,19895.273382881947,Other,Premium,North,PayPal,No,Desktop,0
257,,467703.0438800469,101,26,70.00968675624199,1,61371.99088579852,9463.265086086538,Male,Enterprise,North,Credit Card,Yes,Tablet,1
258,66.0,1198101.503047458,14,27,60.865204300697535,1,52246.50456167308,20940.976648801054,,Enterprise,West,Credit Card,No,Mobile,1
259,21.0,976986.4225984386,12,36,74.77169248318971,4,73712.77279125155,43602.46663849152,Male,Enterprise,East,PayPal,No,Tablet,0
260,25.0,927159.6211058128,66,23,47.703918665402085,3,15697.596120323586,33007.98487041393,Other,Premium,North,Debit Card,Yes,Desktop,0
261,51.0,1055545.2455329574,1,28,25.05589145115525,2,85818.90275881704,14222.36414673071,Female,Enterprise,South,Credit Card,Yes,Tablet,0
262,65.0,640754.1094917587,48,35,21.64774083608126,2,50827.00371856606,26814.825448944383,Female,Enterprise,East,Transfer,No,Desktop,1
263,43.0,593955.7845681974,57,25,76.7185279832635,3,32108.935335191352,20522.552436154463,Female,Premium,East,PayPal,No,Mobile,1
264,60.0,995448.06991895,70,28,56.813183205452816,1,61407.8902612667,34348.46801902233,Other,Enterprise,West,,Yes,Tablet,1
265,32.0,1308938.1757385675,7,27,51.97886332794731,1,71905.87417254035,23661.817711065567,Female,Basic,West,PayPal,No,Tablet,0
266,47.0,1132807.5193386043,39,33,80.39327060175032,1,71433.39178016518,35898.79565211252,Female,Enterprise,South,Credit Card,No,Tablet,0
267,41.0,907407.6043812266,112,26,58.53472021540371,4,50143.67203750941,27079.16283610421,Other,Basic,West,Credit Card,Yes,Tablet,0
268,63.0,914640.363334188,4,35,96.70096909543898,2,52112.38295206656,9603.232333847043,,Enterprise,East,Credit Card,Yes,Mobile,1
269,44.0,895276.3104790075,33,30,63.20085217308793,2,40160.634831640666,21420.389099874083,Female,Enterprise,West,PayPal,Yes,Mobile,0
270,32.0,-100000.0,55,33,49.066343851269934,0,31426.759160089143,7947.391959665309,Male,Enterprise,South,Debit Card,Yes,Desktop,0
271,68.0,569825.1599553498,70,26,56.172712985114565,0,83944.37045260353,13884.347642184992,Other,Premium,West,Credit Card,No,Tablet,0
272,77.0,758129.8717794056,109,37,36.19315388929244,2,43875.31730584703,15965.653575735409,Other,Premium,South,Credit Card,Yes,Desktop,0
273,25.0,706620.2968726971,85,32,81.44897824535884,0,72989.6126233422,33390.04853542419,Other,Basic,West,Transfer,Yes,Mobile,0
274,36.0,51761.82413758105,43,32,86.05995513609048,3,44946.29819185435,13133.866902221169,Other,Premium,South,Debit Card,No,Desktop,0
275,36.0,603592.1182107634,71,39,80.84125994015514,1,25302.248630609258,25680.24769783143,Other,Enterprise,West,Transfer,No,Tablet,1
276,53.0,696462.5094572227,16,32,42.53578702478948,1,12628.477045248976,3848.624295692178,Other,Basic,East,Credit Card,Yes,Desktop,0
277,42.0,797730.6198152147,4,30,55.08245404073802,4,70781.68189546998,18834.81077248965,Other,Enterprise,West,Debit Card,Yes,Tablet,1
278,31.0,868606.9779849385,72,26,86.63978164726169,1,69080.29959437509,33461.7676271522,Male,Premium,East,PayPal,Yes,Desktop,0
279,67.0,643635.4117799475,110,32,48.053708421621096,2,68726.62396132032,15398.42055019824,Female,Basic,South,PayPal,Yes,Desktop,0
280,,445471.6599296318,93,25,50.81592918905224,4,17115.042147581626,-1143.4737807067686,Male,Premium,North,Transfer,No,Desktop,0
281,53.0,1303341.150923594,7,28,80.08863689012209,3,67234.77623025369,20175.841002875648,Male,Premium,East,Credit Card,No,Mobile,0
282,67.0,,86,23,65.58533903635097,1,66568.90587902324,16239.646464788377,Female,Premium,West,PayPal,Yes,Desktop,1
283,45.0,783559.002672344,32,29,71.44382201636124,3,65670.62527132976,23141.084231013945,Other,Basic,East,Debit Card,Yes,Desktop,0
284,,976829.354358018,78,39,58.09256550633229,0,51160.59132626661,16017.691413474806,Female,Enterprise,East,Debit Card,Yes,Desktop,1
285,59.0,906327.7449282293,48,35,62.943272498807886,5,42965.04060348155,18055.57002970744,Other,Basic,South,Credit Card,No,Desktop,1
286,53.0,789570.5748699283,67,28,94.36929880188198,2,35576.279388212046,24101.376409042947,Male,Premium,North,Debit Card,Yes,Mobile,0
287,21.0,,102,25,74.30533175764914,4,25473.966405663617,13037.771660934792,Male,Basic,West,,Yes,Desktop,1
288,61.0,1036978.2700532812,14,27,55.93770429474956,2,62886.62569254558,10282.672824386218,Female,Basic,South,Credit Card,Yes,Mobile,0
289,77.0,1083252.9771918235,5,31,95.01715948391563,2,58767.64338830482,13125.004444559174,Male,Basic,East,PayPal,No,Tablet,0
290,141.0,1074951.1571934738,15,27,34.870223077010166,3,64660.4022421772,8492.289265813295,Female,Enterprise,South,Credit Card,No,Desktop,0
291,59.0,748861.9458172513,19,23,48.42631721886306,2,39161.86748680359,16879.764713740155,Male,Enterprise,North,PayPal,Yes,Mobile,1
292,66.0,667689.1412096495,30,32,60.01062393392061,2,43821.560845813554,17844.564166670054,Female,Enterprise,West,Credit Card,No,Mobile,0
293,58.0,773766.9664282511,102,22,67.31023490454925,4,14996.478765012282,3808.719944810826,Other,Enterprise,West,PayPal,No,Mobile,0
294,62.0,845897.1710829611,106,22,35.390484335217735,2,15472.404059013155,35118.62299177679,Female,Basic,East,PayPal,Yes,Mobile,0
295,46.0,726968.8044195466,110,44,57.86046047406111,3,55585.64277176979,14160.05755036252,Male,Premium,West,Credit Card,No,Tablet,0
296,49.0,650920.6805968126,113,32,74.72026543650891,1,40965.43505953059,31176.150513831155,Other,Basic,North,,Yes,Mobile,1
297,42.0,353354.906910542,70,32,60.40946098784811,3,52797.16833560099,18329.329452205377,Female,Enterprise,West,PayPal,No,Mobile,0
298,18.0,474972.6648651615,73,29,77.82700348701036,2,70077.92678033299,22617.10875079532,Female,Premium,East,Transfer,Yes,Tablet,0
299,29.0,429426.1884444876,52,32,77.03198071902167,2,48564.25033579896,30362.9945385894,Male,Basic,North,,Yes,Mobile,0
300,76.0,838422.1389336204,86,22,52.31837525131199,1,50408.59161085267,17404.973479408665,Other,Premium,East,Credit Card,No,Tablet,0
301,47.0,1261428.635721284,60,27,85.73525492802841,2,50461.510343627015,27836.926633389437,Male,Basic,East,Transfer,No,Mobile,0
302,56.0,1074441.9090106175,78,28,82.51102735321183,5,14365.695885226734,10222.202053444573,Male,Premium,South,PayPal,No,Tablet,0
303,42.0,816565.8529518554,65,27,41.012217423890746,1,52805.11346490266,18110.335602578107,Male,Premium,North,Transfer,Yes,Desktop,1
304,60.0,1117641.5625858172,11,43,58.8902090448584,1,76846.56755048558,23504.56074621674,Female,Premium,East,PayPal,No,Mobile,0
305,54.0,870859.1766564231,119,20,51.34202633133843,1,50259.18006337679,13330.794438792283,Female,Enterprise,West,Transfer,No,Tablet,0
306,38.0,,19,34,76.52456223382367,0,59804.6456284353,870.398989120833,Female,Premium,North,PayPal,Yes,Desktop,1
307,76.0,,31,29,49.13252575783417,0,22810.3349037021,15684.355162909898,Female,Premium,South,PayPal,Yes,Tablet,0
308,59.0,1057952.6295515078,80,32,69.08648585060594,5,52653.52148617695,13977.867868593068,Male,Basic,East,Debit Card,No,Desktop,0
309,35.0,675622.7392151477,117,31,87.37792036015756,4,46982.47344202528,39101.618229236265,Female,Basic,South,Credit Card,No,Desktop,0
310,44.0,1120131.173627313,56,35,80.45935559557222,4,71225.5180695378,27171.173965809267,Female,Basic,North,Debit Card,Yes,Mobile,1
311,44.0,919905.7469097592,105,30,73.03847073834518,5,33502.70510479941,28872.903685301902,Male,Basic,East,Debit Card,No,Desktop,0
312,30.0,624211.8800486454,106,30,11.915251513000705,4,44079.77868182188,11321.471092161924,Other,Premium,North,Credit Card,No,Mobile,1
313,42.0,536840.2349668033,93,31,36.012384484783865,3,68110.2409012954,14444.716449458709,Male,Premium,West,Debit Card,Yes,Desktop,0
314,72.0,1250786.3458092865,85,40,98.30099280828004,1,72928.51463614777,29441.476545103596,Other,Basic,West,PayPal,No,Mobile,1
315,78.0,1032723.9278450316,41,30,101.00421870565478,0,74248.26210909201,28498.07509543987,Male,Basic,West,PayPal,Yes,Mobile,0
316,61.0,,37,31,59.40126034062454,0,32919.365975147244,12592.475587421304,Other,Premium,South,PayPal,Yes,Desktop,1
317,21.0,185735.42866882123,100,22,67.11490639337089,6,68551.02687136129,10482.84616430369,Male,Basic,East,Credit Card,Yes,Desktop,0
318,49.0,260854.4086990935,66,19,60.11593197240975,0,43637.81495499661,30495.55178003192,Female,Premium,North,Credit Card,No,Tablet,0
319,40.0,1031253.529561684,26,34,71.3359587953138,1,46339.61945939728,2799.3503158016574,Other,Basic,North,Transfer,No,Tablet,0
320,67.0,1158858.6019327044,36,33,61.56154217573625,2,50019.71557645529,18835.19424704583,Other,Basic,West,Transfer,Yes,Mobile,1
321,60.0,984607.250202856,69,37,64.42989807669436,2,43779.59334318182,24529.50942544829,Female,Enterprise,West,Transfer,Yes,Desktop,1
322,60.0,1050118.851227805,104,27,49.08267109002027,3,58581.88549382511,25998.39577080363,Female,Basic,South,Credit Card,No,Tablet,0
323,36.0,1014484.6109434204,22,33,68.0418512599279,1,38730.192792906775,10093.75279066555,Male,Premium,South,Credit Card,No,Desktop,0
324,67.0,1238337.7642650856,68,29,77.99063430310258,3,52963.30619325745,29824.231119695098,Other,Enterprise,East,Debit Card,Yes,Desktop,0
325,53.0,1208209.8906354716,14,20,101.49842664988076,0,58515.75708218651,21572.5661252619,Male,Premium,North,,No,Mobile,1
326,57.0,390285.4863519313,106,30,64.51094724321983,1,61937.05502823602,4147.899355964086,Female,Premium,East,Debit Card,Yes,Tablet,0
327,39.0,1119260.793109927,116,36,51.25628507046247,3,20219.553397211537,18102.807020847074,Other,Basic,East,PayPal,Yes,Tablet,0
328,56.0,773624.6685698053,86,36,53.59051898533226,3,61706.82207282493,29598.056630329997,Other,Enterprise,West,PayPal,No,Mobile,0
329,41.0,833639.9194148795,11,37,47.74313158871837,2,55570.52036672366,18726.859069027883,Male,Basic,South,PayPal,No,Tablet,0
330,68.0,-100000.0,113,28,71.56168505625497,2,48480.30428131564,16257.234200888535,Female,Basic,North,PayPal,No,Tablet,0
331,66.0,677847.1257429824,55,27,50.28016462792695,5,46323.97688126537,12424.551866014524,Female,Enterprise,East,Transfer,No,Mobile,0
332,41.0,610744.7688993906,64,32,50.17918977360084,2,38295.82263566786,34127.16185474177,Male,Basic,East,Debit Card,Yes,Mobile,0
333,75.0,,4,27,81.43931748070777,2,44940.00598173826,12548.315175594058,Female,Enterprise,South,Transfer,No,Tablet,0
334,,1273045.0906624575,27,32,53.44177009968796,4,65300.58893536672,5698.688690428291,,Premium,West,Transfer,No,Desktop,0
335,34.0,886526.6656991257,45,34,71.95880906584354,3,37141.75793262111,24001.65937410617,Male,Basic,East,Credit Card,Yes,Desktop,1
336,72.0,554651.4577602844,100,39,66.38725564186674,2,77235.71762287326,23386.123180085924,Female,Premium,West,Credit Card,No,Desktop,1
337,48.0,1063935.4337972945,0,27,71.80293047291721,3,12617.765097188116,20539.86479156256,Other,Basic,East,Transfer,No,Tablet,0
338,53.0,885030.7820236059,34,35,64.95049802836084,1,54005.35067570885,14821.445324158212,Female,Enterprise,West,Credit Card,No,Mobile,0
339,69.0,236009.5293155985,26,27,60.42417182542376,1,43525.08525192487,25680.1305063613,Other,Enterprise,East,Transfer,Yes,Mobile,1
340,62.0,768345.2114190429,46,38,74.6011163617608,4,54657.75848431085,14560.185155615603,Other,Premium,West,Debit Card,Yes,Tablet,1
341,75.0,575087.7627905478,114,25,63.18438416619292,1,2520.2967005328246,26006.181029506733,Other,Enterprise,North,PayPal,Yes,Desktop,0
342,38.0,520822.4403052672,100,39,81.09843350159862,5,54087.86293145797,26604.86332150077,Male,Enterprise,South,PayPal,No,Desktop,1
343,73.0,651692.8357750061,58,19,71.05964483790441,2,61087.89732327512,26511.68444799805,Male,Basic,East,Credit Card,No,Desktop,0
344,50.0,793025.579764747,66,36,52.69126360104845,3,81483.67996738735,17259.420775135837,Other,Basic,East,Credit Card,No,Tablet,1
345,26.0,750242.5395006782,10,36,58.44162431404059,1,48608.168875465206,-5925.955992973279,Other,Basic,North,PayPal,Yes,Tablet,0
346,53.0,,13,24,66.62496845915553,2,69115.64966508937,8754.894666879476,Male,Premium,East,PayPal,No,Mobile,0
